,data1,data2,data3,data4,data5,data6,data7,data8,class
0,17.261027677335854,0.2330847103059492,1.0541847241562947,3.2891815910724977,0.6465513308332609,0.3232075606419122,0.36288015433896287,0.22223855390384867,1
1,18.791971637269715,0.2182406636115154,1.0047915120411017,3.1603441985021243,0.636964898299962,0.30369909141453616,0.3419725726942306,0.21259892537309005,1
2,7.517735452801995,0.3590308924200475,1.3528115166094163,4.142039245722523,0.8300798982730779,0.44053230637712704,0.5065953278767054,0.29996172830244194,1
3,0.03722588195225224,0.4535703991539128,1.5556505704824397,4.728338385096501,1.1272425510569757,0.5577104701384414,0.6198156373368524,0.3659208919981475,1
4,0.4675144388785193,0.5535207265931984,1.6531309170820372,4.73715130137533,1.1364286258886942,0.60304845151081,0.6518317400478604,0.39864810276313245,1
5,0.3098880789912072,0.6279581203758375,1.7178534471835265,4.847185427090502,1.3702494920842665,0.6861314577451,0.679305462761509,0.4148515082114773,1
6,0.3002317563227017,0.5071513066909096,1.6642292912999759,4.924263075018856,1.1176044072501716,0.6705887864091388,0.7008486902169297,0.37166980505558145,1
7,0.30462046391660985,0.5623560194835666,1.67466827979989,4.952554850694729,1.3324235559360957,0.7325902578707679,0.7192431991100147,0.3803998370406467,1
8,0.29666316914553864,0.4838635057700586,1.7058107406274219,4.997071500730498,1.2055183688624833,0.7358739471708702,0.7021267029486201,0.3560828786401534,1
9,0.301399126814629,0.5555491922008514,1.6314751108012726,4.894341055868681,1.2378588557768078,0.6998694870384783,0.6689535621051582,0.33886446437026163,1
10,0.28745322683122354,0.5333629828797182,1.6115741783850415,4.834090657047081,1.5534904303373953,0.7058901085460902,0.6757758108058894,0.350244243729071,1
11,0.2544144490765154,0.6857926897900024,1.5724322395221415,4.733719629087725,1.5057261917478417,0.6568325525226311,0.6357850403613173,0.3145056263183381,1
12,0.23065476660820428,0.6686627028601716,1.6952882890308214,4.889698925031073,1.7275441120285455,0.6509448336395214,0.6650136358358699,0.2866365561353878,1
13,0.20013403757526227,0.49016642259815485,1.8428767401934956,5.224559619439281,1.8161978985571923,0.6716602486435479,0.6904081084872721,0.2487361393605664,1
14,0.2133491881551093,0.5236229261473281,1.9275812508724268,5.272769871862434,1.9119094108581671,0.714075279299022,0.763211799803325,0.2732666413907082,1
15,0.19516864034319828,0.4809045047907302,1.855923725421198,5.158796894830758,1.7637556300513488,0.6580002643821338,0.7070871103339965,0.26513548097172146,1
16,0.17190259452898998,0.4974196167418255,1.902490029066274,5.239210082490415,1.7856318883661986,0.6918545628290046,0.7210014050937928,0.2538328444418064,1
17,0.1758303126208905,0.3921009030385266,1.8872194223975427,5.292248560926017,1.8905880263429558,0.6888556173030094,0.7192499893757136,0.23702433983222637,1
18,0.1615970065909181,0.5274797384209489,1.8832121092828058,5.100660795357554,1.642228811788451,0.6841794523030866,0.732154287270499,0.24702650529661047,1
19,0.15388744254520836,0.4913516203599933,1.9301855256030254,5.248542966379224,1.7540468386395238,0.6529712568702771,0.7362671071917537,0.23693330351826322,1
20,0.14987019860363848,0.42226624563455206,1.915005513453679,5.288683473792843,1.8022649542302762,0.6741717271216437,0.774292738313967,0.2573205026732833,1
21,0.1611329374841074,0.4564476715821153,1.8777189956975895,5.201595040423878,1.7733395511017396,0.6276619753793746,0.7455065350630795,0.2435975912490614,1
22,0.16274138644147237,0.500040143260279,1.9507479150476554,5.232031835554304,1.6790444093904153,0.647323157189286,0.7672497157584519,0.2567788455244593,1
23,0.1765334915942704,0.38627211681616735,1.9635118633728335,5.362574728410055,1.7910605888603748,0.6107324752064939,0.7713049874797424,0.22884216113007447,1
24,0.16344917863317313,0.43447401551002574,1.9779450497105457,5.415426721599794,1.7937196317349193,0.6294741183085542,0.8274692263201591,0.2471697781726331,1
25,0.12994911957390054,0.3651626826494198,1.9628135388683075,5.423787164455747,1.8027494470236392,0.6052230128341743,0.8086935202148742,0.20640509031332768,1
26,0.15026370198690234,0.4867791656733639,1.8904530305179408,5.181808510473205,1.62824098204914,0.5667797313845441,0.8086118574052916,0.2451187579690421,1
27,0.11936534112253468,0.3990540925744688,1.9610783784412802,5.332473629572056,1.7084724730897851,0.540413540459234,0.8105448111925875,0.2089467867032657,1
28,0.14063653636472973,0.4063213661312947,2.0213136419656608,5.378552998596078,1.6515139102047551,0.577679347019395,0.9015889364441774,0.2728633165998507,1
29,0.11297554429552073,0.4110780835355143,1.9745676495254632,5.3728344348012875,1.6374557081147796,0.5458376884481595,0.8680855155073283,0.2256862712617955,1
30,0.1380443118615823,0.41567256091809307,1.993115687109076,5.3587647889923415,1.583111393432381,0.5541000866690181,0.8932622125449173,0.24683516867254218,1
31,0.13423177473806902,0.4070839628975974,1.9782844455321025,5.427566597567942,1.6502087274440775,0.5169598863647814,0.9020136990476068,0.20453402162139833,1
32,0.1270215281204484,0.3759765699728999,1.985132080359828,5.514508903768494,1.616776175881369,0.5457176490385031,0.928610311528042,0.24015388340527904,1
33,0.11407653078559453,0.3447089312498718,1.9715065315368954,5.49183414198395,1.6276456234758139,0.5120642859452672,0.937530566492909,0.18420183876602145,1
34,0.14069846080888948,0.37902207460737913,2.022232840593634,5.506150614001776,1.594051888498792,0.5594044924147766,1.0192633716316883,0.23678434633442186,1
35,0.11829902859092595,0.3205355095878359,1.9653300562034623,5.489285070690412,1.5925854689879693,0.4993481714601364,0.9906002377550062,0.16387147215134704,1
36,0.14086432767024962,0.37270770285630944,1.9691982437287743,5.45004982247626,1.5451184099553203,0.5064345988261686,1.009305664863143,0.21783891623193147,1
37,0.12208868053259019,0.3237350366474914,1.9495227734461387,5.526464200510323,1.5781210967705854,0.4618523770973427,1.0059812016184815,0.16230829323453255,1
38,0.13155400120513838,0.32539966883650834,1.9266572777899456,5.5843873267143325,1.5551907160733607,0.4879700140896017,1.0249912971056412,0.2007182082048007,1
39,0.12128875648760898,0.3000168467356124,1.881142976944217,5.489023931243051,1.4951421509463838,0.449765668056917,0.9993872333845938,0.1526510109408675,1
40,0.16669325410334826,0.3342591598345211,1.8666117637043236,5.359957380201853,1.482456859678525,0.4327891550855704,0.9869656135513114,0.18484462555579123,1
41,0.14569780193881363,0.4910204334301053,1.7372929167722575,5.040614745088771,1.3267499605135618,0.3605947543756102,0.8997572423090955,0.1708045921851212,1
42,0.12525208483241237,0.3792199196411506,1.8357676342036853,5.2609970500491245,1.394151100970198,0.3818074833575721,0.9719232677815584,0.21162048650266319,1
43,0.09545519328105119,0.32240883489874855,1.8311908014626834,5.241915271018035,1.3985161229060497,0.35172247271898105,0.9585866568962796,0.14233093196464283,1
44,0.10012857473098631,0.330620862309456,1.8384484936833345,5.352705361289294,1.421668518420584,0.3740197308925217,0.9733021567770463,0.15708711007444084,1
45,0.08755031724842204,0.2907593665255924,1.8090395524061778,5.330256127650793,1.4360696107537951,0.32471979970546616,0.9644598567727832,0.1308843082727563,1
46,0.10864652327490579,0.4090403344036707,1.7965362995084704,5.333479452610204,1.4174402116750073,0.3882033406494719,0.9780689606540367,0.22975618433032508,1
47,0.16140963204760483,0.28456076622505794,1.7849174977836963,5.347541947651678,1.4060540377566768,0.30995868765049395,0.9384200607972051,0.14180359647476984,1
48,0.13346164615431697,0.36196233759975915,1.7776909849660123,5.471970709848194,1.5302081383604822,0.35884306945923455,0.9744601653150102,0.2047879899345416,1
49,0.10878074525640449,0.39118812520485113,1.6519626518082524,5.146083862450022,1.3617406262661798,0.2779149341926193,0.8611904134571217,0.1321884126121417,1
50,0.1486438735837361,0.5301758700901383,1.7441132784061744,5.185207563056222,1.3957497504560108,0.35313630565529364,0.904845211967578,0.21131717932283398,1
51,0.11654923625794406,0.3601228461324755,1.6879105605125948,5.1982839566213475,1.3516075303716932,0.27918567864982363,0.8632757556834867,0.13654630304163087,1
52,0.14225315529687751,0.37350422899979996,1.7849756379971315,5.427708654734584,1.4861042436719134,0.3246841227648961,0.9017865035675307,0.20649138581038876,1
53,0.11697378189281041,0.2859000700815509,1.739791694869951,5.377076585885332,1.4466252715739802,0.278187554512607,0.8674950350276167,0.1155390497219647,1
54,0.13868382338927457,0.37594818816895853,1.7790462679288022,5.4482695844315145,1.4367945454346978,0.3287874044948189,0.9382317474799777,0.20540230130827472,1
55,0.11326969818378986,0.28520642934055707,1.7200474556630083,5.40535619722093,1.4340625942009988,0.2715742028392226,0.8639149676969627,0.11812794787688152,1
56,0.13206671935223138,0.35654835851660877,1.7976381631250022,5.464776875717133,1.4073417253530534,0.31776957730167665,0.8819649800895113,0.1667792419201779,1
57,0.10829279582739047,0.25849836277807187,1.7439087560250925,5.420042973693064,1.3541017181117685,0.2641987135058726,0.8498485422959963,0.09453272364247864,1
58,0.14415866210365197,0.35103203067766303,1.7670720905973702,5.492621538999325,1.4052910153097582,0.31624169540056485,0.8675170794504746,0.17566051854129017,1
59,0.108344584358978,0.24781869400702072,1.6978824151704974,5.434202887701236,1.3331734859407,0.2591624426094342,0.8386215237656878,0.08319533606393985,1
60,0.13903250168411638,0.36406906843308223,1.7753658131231258,5.46013305958713,1.383412445191723,0.31040529652534277,0.847549923079493,0.175006679219502,1
61,0.10366412748466432,0.2730147045260377,1.662015326228936,5.468019867555433,1.3233232667719899,0.2636898493505922,0.8084459233178669,0.08290346128888094,1
62,0.15521775294537596,0.3356476820216971,1.7311478379321557,5.447576568050236,1.3346608717908617,0.3109890988488123,0.8641581498975974,0.1821367182852704,1
63,-0.017582823574689856,0.29254486681836217,1.6966797128144364,5.412137575302576,1.2809043253213321,0.275573872746552,0.4458772786977234,0.12564099996844746,1
64,0.8609804482819805,0.23646072612602675,1.5913954111329014,5.342091459087944,1.1620571708817495,0.2514396350400351,2.9825665111387973,0.10501113750967611,1
65,2.4710002608006807,0.15675367705114251,1.6631648125750682,5.985884450702273,1.2012324480821877,0.23186762245868733,7.7141763212273915,0.10414593262933854,1
66,2.543029106577531,0.15482438775394367,1.661515757171842,6.018080459207465,1.2029419708337972,0.23280943337150822,7.918738347345058,0.10490892979870504,1
67,2.5081526507798433,0.15549486620809247,1.6629514174259887,5.992689034395383,1.200496120527858,0.23186407886086455,7.821041985167391,0.10408986210678299,1
68,1.844013769916022,0.18950835578464592,1.6062347764983214,5.669686233762388,1.171224970267949,0.23616767707865055,5.863936798800398,0.10468253659936715,1
69,12.330638318867754,0.1531867300771512,0.3452833114642002,2.741114604021158,0.23362179563096572,0.04922783718781818,8.161269350175319,0.4944924811717842,2
70,13.467054082919793,0.1455117595567602,0.3379230132663099,2.804908954301295,0.20469764987219444,0.04637744578215785,8.89641784832766,0.500219884963969,2
71,5.283518011231713,0.22528324885673143,0.38629483871769515,2.2944510927357027,0.47551708196232734,0.06987751504483909,3.526299341142056,0.4172622028949644,2
72,0.08349786921838231,0.38208537529170566,0.5051009243704541,1.9034197743848522,0.5166129677239185,0.08629652622675969,0.037420147033576295,0.41258735670159696,2
73,0.3520696816716894,0.2749492289438102,0.5310163464064497,2.127858360954119,0.4510722368259627,0.06635899262569495,0.2399453474131786,0.5115442065487544,2
74,0.25624002409569224,0.2448312701700731,0.5164865367304479,2.1244409809126745,0.5411905612708559,0.07855131104887385,0.16306299696814663,0.48293607014148565,2
75,0.2382014081118527,0.35607230065545215,0.6337026295316595,2.2013224362051202,0.8027651384367693,0.10853481882130721,0.16440703827033978,0.42981412162807614,2
76,0.2526167195741363,0.3673272403226515,0.6646980988748704,2.336242419646501,0.9834308536608565,0.35334271155037517,0.178675640792195,1.987422503127174,2
77,0.21106370036837854,0.2696711255704473,0.6684905626738976,2.3649391145477674,0.5577439506311405,0.08469491195822774,0.13860554879179074,0.13790858152111757,2
78,0.20874305526290485,0.2566629109506705,0.6602532174472823,2.360986665435993,0.5282904995511795,0.09036672710614323,0.15179036758556294,0.3254555535121468,2
79,0.2261661797845361,0.277160603283987,0.6973738007471812,2.3845066298947457,0.5367465114125581,0.08331818310087358,0.1525835709379499,0.26817684771772704,2
80,0.23061654605654175,0.2324887401946966,0.6961989177783079,2.3728617913680483,0.5219665663629911,0.06595469330884458,0.14541304230559457,0.25913183616527113,2
81,0.24510225726025742,0.3150186357828204,0.713656587492995,2.3971559117931474,0.7389601548348209,0.11449254185597435,0.14955059956683459,0.2792062185525286,2
82,0.237764579261486,0.2255663549477235,0.6857687169173399,2.334875421674346,0.5277472220260803,0.07317933316880748,0.15159250791276604,0.24943364689712494,2
83,0.21675497640082986,0.290300954744125,0.7198882509568375,2.2537485771007315,0.6330552000127612,0.09610019368607484,0.14224492502448993,0.2272545197285653,2
84,0.20445764767082594,0.24358088655740914,0.6973034345832588,2.2942359810617527,0.5359389728576174,0.07191731813956992,0.13970557854273524,0.23813237643407398,2
85,0.21419727395770885,0.2718896585913232,0.7185803364884883,2.3602192611436426,0.5638985821507293,0.08306826351874848,0.14716478286223955,0.2512471982964092,2
86,0.21654706334959586,0.23885410130951829,0.704856379650665,2.311281756658313,0.5020784730132983,0.0680507458193531,0.1494333356473852,0.24617698253048828,2
87,0.2260246726641928,0.2814281819504318,0.7265262418316194,2.3470234090882,0.5865545943573496,0.0863070443338806,0.14699772502554506,0.23764653984287182,2
88,0.23604107465518304,0.23705472609232173,0.6986564882243881,2.3170892350104255,0.5030127487533238,0.07170426315083839,0.14308407977215584,0.2183506463848259,2
89,0.2514771876218407,0.2616017701802412,0.7049198247598567,2.398985009990129,0.5738229237512164,0.08375395361526763,0.13755831931126344,0.21883746864087408,2
90,0.2614755268178374,0.23667572885486432,0.6990370866333881,2.36511735265997,0.5137759265471863,0.06989194837866816,0.15419225122529917,0.20898925264629978,2
91,0.25545292769469763,0.27759735090605564,0.7060899029775689,2.300059707572696,0.5781043710553057,0.09968109207079136,0.15080552007079628,0.18925289901522208,2
92,0.2286699082228708,0.2593544683301684,0.6894528963436285,2.249274033705932,0.5012345027753047,0.07691400921452062,0.13538924012314685,0.17678285025089704,2
93,0.2323831242360285,0.25024923287602824,0.7085302256150858,2.339176130162516,0.5878523530869135,0.09602096697630554,0.14946440055243512,0.19081806538101428,2
94,0.23631023284809674,0.2272270220913852,0.6964070604298669,2.3390524490944573,0.5304538416792067,0.07258122105375174,0.1441670851888613,0.17914002428367976,2
95,0.24411697480232267,0.26651282886557165,0.7217460446811891,2.373167879855724,0.575298690999187,0.07905850405348086,0.1441115293769153,0.1828958938191139,2
96,0.25109824135906494,0.22991255764019614,0.6997339389754403,2.3571261504748113,0.5226831432176623,0.07645191429373428,0.1473843905049747,0.16022900940603174,2
97,0.24130982797984793,0.26072590264958695,0.6999941298633325,2.322500925399736,0.5612153493414621,0.0842830418809661,0.1418647032484422,0.15115087491575593,2
98,0.23787524442501273,0.2346557001378979,0.6910540546091408,2.3194910131240283,0.5156443071997482,0.07424454437811076,0.15117314687357292,0.1412643220897428,2
99,0.2288427841066123,0.24859251192116172,0.6815494902378608,2.3134362213247313,0.5600237694070344,0.08249914822712356,0.15232611883048952,0.1349774474676292,2
100,0.1920269466504381,0.5996596394283564,0.6757704618778717,2.1073092289297994,0.4940109106708021,0.10092489577697254,0.14990120025911816,0.13141360424671653,2
101,0.1842309090335344,0.2852010310857105,0.7223706470547369,2.3213173219718772,0.5774120935925477,0.08850527316920141,0.14048627169423436,0.1627986763293206,2
102,0.1810113624519811,0.24729381915754564,0.7186069370725905,2.3476503502591175,0.4855514925613656,0.07368487929462442,0.14218936826534376,0.15126466237311773,2
103,0.17945723363099028,0.3000070648175217,0.7317401441765071,2.375283560411212,0.6064803530757968,0.12452000394631316,0.13943631361614098,0.16581405412637687,2
104,0.1657938867513598,0.2499688098477111,0.7125240194095814,2.390474472311698,0.4884358472246377,0.08040151921467298,0.14326741633121387,0.145745127920546,2
105,0.17151363146076035,0.2902884134921841,0.7290458569438715,2.345348724818212,0.6106956219036354,0.09996929967527174,0.14699509604109737,0.1397790425808734,2
106,0.16611772666849026,0.24382405310823463,0.6985267888780751,2.3517487372320547,0.5282263482725917,0.08327932104347817,0.14207174478322485,0.1238587300714789,2
107,0.1640732427368387,0.26579847907971543,0.7045781110043796,2.3701131541845646,0.5797712877166613,0.08332815947088368,0.152312357410278,0.13102128776498473,2
108,0.144451397493863,0.28016728313177003,0.7053408130231871,2.296225648354176,0.5163102490121878,0.07952587807885006,0.14111027690007197,0.11282476098782251,2
109,0.15007877799385783,0.26705836619217477,0.7466827426416849,2.4571733197355488,0.5803262531693594,0.1088589413952461,0.14848643559033534,0.13323856183679042,2
110,0.13066704848274244,0.24787681879670778,0.7034050602895431,2.325120872597492,0.5257798176280358,0.08528343332869456,0.1414172694134426,0.10328481169851389,2
111,0.13720839562674503,0.26857953827556635,0.7476602150622368,2.4288908574284216,0.549611131124759,0.08622534557845757,0.14185355986698145,0.1200587861554449,2
112,0.1423940433592335,0.24004160031987967,0.7386460823709293,2.485132563912095,0.5254602897228601,0.06925270349154476,0.14648763982579377,0.10226099706026583,2
113,0.14761626935506544,0.2650131594572718,0.7668273921060101,2.499731777570326,0.5753943380447989,0.0826179784112295,0.14314745815359958,0.1134441280810475,2
114,0.15764197314090195,0.24100313276062088,0.7528356902325772,2.4916502231054203,0.5082183975297739,0.06935751712429107,0.14182385570041295,0.09004430024710024,2
115,0.1619129162686765,0.2647828475191197,0.7491911437366936,2.5185712374318676,0.5952040395172074,0.08046595275546868,0.1334003344621316,0.08933752244807205,2
116,0.1646609508952468,0.22867704451096224,0.7422685747928202,2.4961991793236677,0.4978214499897761,0.0724564565556116,0.14159929655867848,0.08748422204731694,2
117,0.16722604650175416,0.2530320592922167,0.7135955501651136,2.530739774423814,0.5987760667447288,0.07893166429585437,0.1498357648287938,0.09907251066931759,2
118,0.16679270657762624,0.24887089106082486,0.7304060922753431,2.448097989574528,0.5314298571121134,0.08011391450492983,0.14840668206795454,0.07483882002134672,2
119,0.17832823928958091,0.25583959853040866,0.7409088239498814,2.5229474976463635,0.5960027645624804,0.0803674615374967,0.15500536455769495,0.08571333640178755,2
120,0.17909162754627664,0.23944361783244272,0.7156170334377133,2.465400148144334,0.5406809711983576,0.07277143180549629,0.13949065112329223,0.0700778344192503,2
121,0.16219737136662168,0.33380534895456937,0.6863918777926057,2.2994672042539235,0.5762716198286826,0.09553601734061959,0.14913274766246254,0.0984688284382214,2
122,0.16169591585198187,0.24833092596736916,0.709599469509402,2.4532082115125116,0.5218138222106415,0.07588948038748201,0.1426196891970777,0.07829408252107513,2
123,0.16403826276435451,0.26221714542365904,0.727953729539189,2.5044389014192325,0.6127354569204378,0.10289449740577052,0.14228973011578794,0.09194752256317097,2
124,0.16687289147655376,0.2460300369229229,0.7084063454662233,2.5365085910188183,0.5861176981159717,0.07631957135990357,0.13932372171430193,0.07447265998611435,2
125,0.1810802161797819,0.259975362363525,0.7224154333667927,2.5848607674288293,0.6093432254675747,0.09611601845958516,0.14600415612607895,0.08458972788415388,2
126,0.18255159932758303,0.23611560813303778,0.718766597386303,2.570364289827115,0.5453756347320668,0.0648481149602943,0.14307998283368414,0.06404163702424831,2
127,0.17874389018956666,0.2597115255258423,0.7228911155809796,2.584945039970286,0.5647057942508105,0.07525339776074727,0.15472919980625685,0.07360405638341304,2
128,0.1879174381494826,0.2488944998072094,0.7073673945780998,2.606571460789017,0.5718250477496476,0.07460376453881103,0.13807283032434464,0.0631267787978258,2
129,0.19135575389109927,0.2500294327098222,0.6861809823009415,2.6453125460398956,0.5980307744705141,0.07815855075933512,0.151281108470873,0.07156298770303612,2
130,0.19617137542388813,0.2425466160341352,0.6771150129543787,2.643531757587251,0.5614105704489525,0.07239219295035731,0.14804078768028153,0.06361549717903013,2
131,0.20614604554728505,0.2797737366882038,0.6954031412816646,2.6057202601216254,0.6438116828109008,0.08958258802157068,0.14364321202337882,0.0679319791609543,2
132,0.20733063085344366,0.2432094353410284,0.6805172162377717,2.544612527578661,0.5806031973705005,0.08160516960160974,0.13264626598240797,0.061472576818348265,2
133,0.048819399214816435,0.2702081063270606,0.6728040374535305,2.5891298265195264,0.5926502554103306,0.08666095409302395,0.15555521418336554,0.07153190323742847,2
134,0.9478425897245911,0.2205988421292119,0.6692322057367,2.565027358037644,0.6051267703944969,0.07537571499142956,0.14625954458869425,0.07893354951235665,2
135,2.6147953773243535,0.19834817337449773,0.7352917613361324,2.563312011359109,0.4790176536275125,0.051688429032992006,0.16849706536580802,0.06613583753613768,2
136,2.665062831422814,0.19664148644771104,0.7347938778894523,2.5591727034063636,0.4793799840569462,0.05128411250060811,0.1713783865042606,0.06866404893428789,2
